,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","1 temperature, C","1 pressure, kPa","1 mass flow, kg/h","1 Methane mass flow, kg/h","1 Ethane mass flow, kg/h","1 Propane mass flow, kg/h","1 i-Butane mass flow, kg/h","1 n-Butane mass flow, kg/h","1 i-Pentane mass flow, kg/h","1 n-Pentane mass flow, kg/h"
197548,-13.0,4192.0,28625.0,22.1386284720014,380.396856644438,0.4942017248544864,0.1205972849421564,0.0308783743876005,0.1956479523356047,0.1428342505742614,0.0063372269393425,0.0095031859665478,14146.524373959672,3452.097281469227,883.8934668450643,5600.422635606685,4088.630422688233,181.40312113867907,272.02869829243076,-13.0,4192.0,17187.068018639635,12905.885510839782,2275.29312671215,318.782470404356,1073.9866375233144,587.313330502212,12.109140062535534,13.697802595276086
250477,-7.0,3544.0,22075.0,17.76112863702743,340.1728186073943,0.436989220724279,0.1243945259676863,0.0795994917084405,0.1373680991580733,0.2153218730939799,0.00374585691106,0.002580932436481,9646.537047488458,2746.009160736675,1757.158779463824,3032.400788914468,4753.230348549607,82.6897913116495,56.97408353531807,-7.0,3544.0,12765.808133734978,8882.361921070944,1867.6445079721123,667.2764598989638,615.5858100419194,724.091330590391,5.819036300180653,3.0290678604624355
338738,7.0,3547.0,13600.0,6.0292064694242935,268.96751107327367,0.4631273092104677,0.1747926537839329,0.1159850561342279,0.0596859282249149,0.169988536934889,0.0068154191745029,0.0096050965370645,6298.531405262361,2377.180091461488,1577.3967634254993,811.7286238588426,2311.8441023144906,92.68970077323944,130.62931290407718,7.0,3547.0,10520.444301003792,6089.133533660281,2046.4798756229964,1049.0114169427068,381.8595845072944,909.0587495155781,20.972004061774026,23.92913669315895
507990,1.0,4548.0,23149.0,23.16885541930153,232.60727458776725,0.3851754092546954,0.134513122547657,0.0745725491922655,0.1314386658839887,0.2521783911832043,0.0065965846152159,0.0155252773229729,8916.425548836944,3113.8442738557114,1726.279941251754,3042.6736765484543,5837.677577499996,152.70433725763286,359.39464474949966,1.0,4548.0,11580.635924030115,7751.25999575513,1853.799493873611,565.5353674329884,556.2734825892137,823.0892014891122,10.800775145395386,19.8776077446629
232056,-1.0,3842.0,20078.0,19.666656050920533,238.9625175090442,0.3613658988719392,0.160353200341152,0.0740889142822669,0.1273842648551078,0.2599265603648977,0.0095542019947553,0.0073269592898808,7255.504517550796,3219.57155644965,1487.5572209593547,2557.6212697608544,5218.805479006416,191.82926765069692,147.1106886222267,-1.0,3842.0,10022.559782397051,6419.662348924535,1960.5564058160323,484.65769876761124,446.9672886297078,691.3969127485846,12.150808940680891,7.168318569896283
517578,-25.0,3523.0,27217.0,16.893781291793157,489.6042880779274,0.5844863742919288,0.0735994004624627,0.0320960876812312,0.223239247550128,0.0669105607779247,0.0106667339681344,0.0090015952681899,15907.965649103427,2003.1548823868475,873.5592184200696,6075.902600571834,1821.1047326927767,290.31649841071396,244.99641841432452,-25.0,3523.0,18068.231595462257,14964.702000992995,1409.766404299613,324.6212728778366,1105.759999122251,237.9678320313651,15.80633407193324,9.60775206625698
455096,-2.0,4501.0,13560.0,9.696505882038416,179.82685843313365,0.492903435191577,0.1035317937225357,0.0633559876313469,0.1406718729564555,0.1789488721028324,0.0093152329137678,0.0112728054814845,6683.770581197784,1403.891122877584,859.1071922810639,1907.5105972895367,2426.5467057144074,126.31455831069138,152.8592423289298,-2.0,4501.0,8635.329387430795,6177.688584905937,1011.6986615847713,388.6794036043439,515.7470327171349,514.7668935075345,13.741187834830395,13.007623276242079
279330,-13.0,4032.0,14841.999999999998,10.859267777750413,204.9543311956185,0.4664741972127525,0.2059962184813552,0.0369180583314669,0.1082841202620584,0.159832382739637,0.0154434735414492,0.0070515494312805,6923.410035031672,3057.3958747002735,547.9378217556316,1607.1529129294706,2372.2322246216922,229.212034302189,104.65909665906517,-13.0,4032.0,9332.386452859491,6347.832111212606,2060.6075375798678,207.10340266312033,328.8870496371882,365.5871804117526,16.62392048899478,5.745250865959499
92490,-12.0,3839.0,24983.0,26.91521659631973,267.7159203124286,0.3794236067515817,0.1002822066955495,0.0587735211550214,0.2257605288412079,0.2114825612392226,0.0143778658314944,0.0098997094859221,9479.139967474766,2505.350369874913,1468.3388790158997,5640.175292039897,5283.468827439498,359.20222206822456,247.32444208679183,-12.0,3839.0,10832.08203753435,8123.386314670495,1295.5455871458994,341.81209264566496,626.4124939352416,425.7555707284158,12.679165311531191,6.490813097097322
605984,-5.0,4323.0,20890.0,21.615511008725903,212.94444033064832,0.3921612581349961,0.113291281285855,0.0312091248907638,0.1432697185798385,0.3066496423791671,0.007336042282293,0.0060829324470864,8192.248682440068,2366.654866061511,651.9586189680558,2992.9044211328264,6405.911029300801,153.24992327710078,127.0724588196349,-5.0,4323.0,9741.539569788543,7079.866776643284,1325.2509920948628,183.63598283735004,438.04618907137154,701.821308545368,7.912554828920385,5.005765767383665
154143,9.0,3834.0,22734.0,12.842054533838626,376.996145090002,0.4239048823398351,0.195488688426718,0.0462350557557775,0.2433195397768524,0.0715063563308062,0.009932796271464,0.0096126810985468,9637.053595113812,4444.239842693007,1051.1077575518457,5531.626417286962,1625.625504824548,225.81219043546255,218.53469209436295,9.0,3834.0,16322.163210356572,9165.954625550305,3630.432806719234,631.260960910004,2264.342371818886,552.3626810785255,43.543571091580695,34.26619318803412
230700,3.0,4091.0,5958.0,4.276418382682705,86.12563453872332,0.4517984392935976,0.1138903782976224,0.0953386579044061,0.1593842584604031,0.1691338015962353,0.0028870235187507,0.0075674409289846,2691.8151013112542,678.5588738972342,568.0277237944515,949.6114119070817,1007.69918991037,17.200886124716668,45.08681305489025,3.0,4091.0,3795.254226399809,2502.2443980186445,501.9646810498746,272.18566680798125,278.2111056225777,234.2606726021501,2.081502501556978,4.306199797022015
562069,-24.0,3544.0,19747.0,11.048984343514904,357.6892713169068,0.567188454578832,0.1443751084591163,0.0471421997190856,0.199453177690013,0.0247209143443845,0.0089658388105833,0.0081543063979849,11200.270412568196,2850.9752667421694,930.9170178527834,3938.6018998446866,488.16389555856074,177.04841899258844,161.02308844100781,-24.0,3544.0,13971.656883610382,10580.570573622777,2079.5429207456086,382.1317893693684,833.8358557192755,75.76370861674341,11.899762164906816,7.912273371696803
303786,-20.0,4119.0,7777.999999999999,5.607783595115386,111.49041589523556,0.5597435386373241,0.0488111415042941,0.0733208892451617,0.0320804050415442,0.2668398932121137,0.0043836699858592,0.0148204623737028,4353.685243521106,379.65305862039946,570.2898765488676,249.52139041313075,2075.48068940382,34.09618515001285,115.27355634266036,-20.0,4119.0,4765.418628300792,4014.7632596138437,250.15270708802026,194.34467153164707,42.702869009187594,257.02582480275595,1.8527224963212192,4.576573759015867
321418,-23.0,4456.0,21063.0,14.446207070645402,283.3042773642135,0.598354790510391,0.0286236792088729,0.0615997835331551,0.2168542542634113,0.0680588067211348,0.0172254724122764,0.0092832133507584,12603.146952520365,602.9005551764899,1297.4762405588458,4567.601157550232,1433.5226459672624,362.8201254197778,195.53232280702417,-23.0,4456.0,13480.758040107836,11594.894657308636,399.22192639687285,453.8655537727362,815.5662875120864,187.6584310293899,21.14726428831838,8.403919799792526
512891,-23.0,4259.0,29954.0,27.57255133375492,340.2762540558292,0.4991892470670678,0.035991957326284,0.0990237363481515,0.1959667740381467,0.1418217801098501,0.0155052356008793,0.0125012695096201,14952.71470664695,1078.1030897515109,2966.15699857253,5869.988749538646,4248.12960141045,464.44382718873857,374.4630268911605,-23.0,4259.0,15435.836259653564,13109.057876594758,583.3209231257551,715.217825745,661.3832358152889,341.5437106769033,15.943961198735153,9.36872649711469
522997,-25.0,3998.0,8899.0,10.008736897687852,82.6089133484748,0.3953159026658354,0.1378877312814451,0.0272829527296369,0.1496521395348084,0.2664641247689854,0.0126705945631428,0.0107265544561457,3517.916217823269,1227.06292067358,242.79099634103875,1331.75438972026,2371.264246319201,112.75562101740778,95.45560810524059,-25.0,3998.0,3652.155883241888,2882.9657135517773,516.7007484790936,39.032259404972294,93.48478014393227,116.29074701837573,2.286431091107743,1.3952035526281306
296450,0.0,3886.0,28098.0,25.59884244061721,359.21944017154715,0.3915949778561501,0.1384620982454003,0.0358862506927396,0.1795218396834652,0.2317785718905421,0.011522406888743,0.0112338547429594,11003.035687802105,3890.5080364992573,1008.3318719645973,5044.204651426005,6512.514312980452,323.7565887599008,315.6488505676732,0.0,3886.0,14858.206258995811,9913.192597599718,2524.373297377618,367.5353169304443,1012.1454645043952,998.8804177216571,24.011434168327575,18.067730693643554
89236,-10.0,4486.0,23370.0,17.601606387692836,304.01391098334506,0.5269869870029678,0.0476510582738091,0.1137553707191331,0.0446806174528332,0.2499588564687812,0.0107318301478534,0.0062352799346221,12315.685886259356,1113.6052318589186,2658.4630137061404,1044.186029872712,5841.5384756754165,250.80287055533393,145.71849207211847,-10.0,4486.0,14240.994419801504,11285.684058374905,752.9944551824171,1021.2806995706418,220.7090580729805,932.6983241557374,19.171059824655746,8.456764620162073
295757,-12.0,4076.0,25638.0,22.40066237933832,319.396450745685,0.4523414119336088,0.105975499214063,0.1240069131052983,0.2288103411621767,0.0556825932809019,0.0134467130483249,0.0197365282556261,11597.129119153862,2716.9998488501474,3179.2892381936376,5866.239526715886,1427.5903265357629,344.7468291329538,506.00511141774194,-12.0,4076.0,14251.159045930312,10368.36168861047,1670.9831073018574,1018.2825500435533,974.7990943901954,177.12360611695092,19.722921642678173,21.88607782460162
385166,-6.0,3503.0,15112.0,12.251056782928355,234.78445628476632,0.4305747609488765,0.1278618529910181,0.064256276344721,0.1318002504826508,0.2377807648417924,0.0040087416494105,0.0037173527415306,6506.845787459421,1932.2483224002656,971.0408481214238,1991.7653852938188,3593.3429182891664,60.580103805891476,56.176634630010426,-6.0,3503.0,8658.146021697443,5996.794020869951,1319.4341249827203,371.80924484624313,408.8131633611104,553.9459669756392,4.320474092345904,3.0290265694301866
334947,0.0,4040.0,27657.0,22.27302040069644,381.150234416777,0.4470539663194804,0.0856346897687789,0.0875448369298773,0.2051597046589226,0.1582082745398202,0.01007875288831,0.0063197748948105,12364.17154649787,2368.398614935118,2421.2275549696164,5674.1019517518225,4375.566248947807,278.74806863198967,174.786014265774,0.0,4040.0,16230.50433729646,11343.781161387331,1649.7124212866681,1013.7539629153124,1366.836823577512,817.9328307347364,25.871834864024827,12.61530253086883
289177,-25.0,3821.0,19503.0,20.837667492223755,202.83852829143896,0.4051328554972386,0.1522754208213869,0.0817751318046599,0.0312240266380062,0.3125567621245284,0.0047542107057251,0.0122815924084545,7901.306080762644,2969.827532279509,1594.860395586282,608.9621915210349,6095.794531714677,92.72137139375663,239.52789674208813,-25.0,3821.0,8627.129451901028,6630.885523555705,1336.8885071338357,279.89681236666667,46.85320403629313,326.75452738676216,2.048773239581479,3.802104182181853
343727,6.0,3873.0,13078.0,4.124968546601267,269.30493863569933,0.5740823786390686,0.0800445217207545,0.07812850985376,0.1945955701539104,0.0601974422762124,0.0037576037259602,0.0091939736303335,7507.8493478417395,1046.8222550640273,1021.7646518674734,2544.9208664728403,787.2621500883057,49.141941528107495,120.23878713750152,6.0,3873.0,10963.694554795684,7339.866779915782,946.4971940926765,769.2527351084638,1468.3204824746438,393.516532615792,15.276770702103535,30.964059886219452
287807,-15.0,4375.0,14575.999999999998,12.372054547586744,172.04143026050974,0.4791459448649848,0.1279912980908934,0.0190859581196335,0.1770600738828804,0.1754986476917216,0.0105103258183069,0.0107077515315791,6984.031292352018,1865.601160972862,278.1969255517779,2580.8276369168643,2558.0682887545336,153.19850912764136,156.07618632429694,-15.0,4375.0,8204.640267559811,6241.729311503458,1137.4411501496804,87.20556355704609,417.00111042802723,306.37711688026894,8.43423791256932,6.45177712876096
65668,-17.0,4655.0,14304.0,9.84630656718777,178.11499074801796,0.5383342821108897,0.1513228190873023,0.0280267535205132,0.0716667148101593,0.1953835145454482,0.0041232871105923,0.0111426288150948,7700.333571314167,2164.521604224772,400.89468235742083,1025.1206886445186,2794.765792058091,58.97949882991226,159.38416257111604,-17.0,4655.0,9324.66160446478,7051.2893326590865,1456.32659922484,152.20985693123,213.32398199368188,438.06136111857955,4.420397033065934,9.030075504295372
354495,-11.0,4759.0,19230.0,14.4634897289048,224.1050366692069,0.5004734915331032,0.1369199343925139,0.1049223386216817,0.1271952654718428,0.1132549184047058,0.0112241100759556,0.0060099415001969,9624.105242181573,2632.9703383680426,2017.656571694939,2445.9649550235367,2177.892080922493,215.83963676062618,115.57117504878639,-11.0,4759.0,12166.224960731994,8703.854893081647,1748.769422545718,779.7535269611789,538.3344453717826,369.6115376884688,18.312658532702144,7.5884765504908405
107936,-24.0,4001.0,11644.0,13.733112176111613,101.9411236046192,0.369532742149005,0.2142781411265464,0.0830427937299542,0.0395789021283741,0.2806881239213263,0.0061374118123021,0.0067418851324918,4302.839249583014,2495.0546752775062,966.9502901915866,460.85673638278803,3268.3325149399234,71.46402314244565,78.50251048273452,-24.0,4001.0,4759.51982094445,3427.2246172907653,992.4819829925459,148.0889046009865,31.48877866935168,157.60112355954234,1.4630695193307153,1.171344311924557
